,Data_Source,Airline_name,Aircraft_Type,Category,Flight_Type,Count,Total_seat,Seat_Class,Seat_Type,Seat_Position,Recline,Premium,Pitch_minimum,Pitch_maximum,Width,Bedlength_maximum,Bedlength_minimum,Music,VideoType,Power_available,Power_kind,Usb_available,Usb_kind,Rating,Constructor
1850,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,8,79,Main Cabin Extra,STANDARD,EXIT_ROW,,N,34,34,17.2,,,NONE,NONE,NONE,,NONE,,2,Others
1851,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,8,79,Main Cabin Extra,STANDARD,EXIT_ROW,,N,34,34,17.2,,,NONE,NONE,NONE,,NONE,,5,Others
1852,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,26,79,Main Cabin,STANDARD,NORMAL,,N,31,31,17.2,,,NONE,NONE,NONE,,NONE,,3,Others
1853,SeatGuru,american-airlines,Canadair CRJ900,BUSINESS,short haul,9,79,First Class,RECLINER,NORMAL,,R,38,38,19.7,,,NONE,NONE,NONE,,NONE,,3,Others
1854,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,26,79,Main Cabin,STANDARD,NORMAL,,N,31,31,17.2,,,NONE,NONE,NONE,,NONE,,1,Others
1855,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,4,79,Main Cabin Extra,STANDARD,BULKHEAD,,N,34,34,17.2,,,NONE,NONE,NONE,,NONE,,5,Others
1856,SeatGuru,american-airlines,Canadair CRJ900,ECONOMY,short haul,4,79,Main Cabin Extra,STANDARD,BULKHEAD,,N,34,34,17.2,,,NONE,NONE,NONE,,NONE,,2,Others
1857,SeatGuru,american-airlines,Canadair CRJ900 C,BUSINESS,short haul,9,76,First Class,RECLINER,BULKHEAD,,R,38,38,19.7,,,NONE,NONE,NONE,,NONE,,2,Others
1858,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,8,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,3,Others
1859,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,8,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,2,Others
1860,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,8,76,Main Cabin Extra,STANDARD,EXIT_ROW,,N,34,34,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,2,Others
1861,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,8,76,Main Cabin Extra,STANDARD,EXIT_ROW,,N,34,34,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,5,Others
1862,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,3,Others
1863,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,2,Others
1864,SeatGuru,american-airlines,Canadair CRJ900 C,BUSINESS,short haul,9,76,First Class,RECLINER,NORMAL,,R,38,38,19.7,,,NONE,NONE,NONE,,NONE,,3,Others
1865,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,1,Others
1866,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,23,76,Main Cabin Extra,STANDARD,BULKHEAD,,N,34,34,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,5,Others
1867,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,23,76,Main Cabin Extra,STANDARD,NORMAL,,N,34,34,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,3,Others
1868,SeatGuru,american-airlines,Canadair CRJ900 C,ECONOMY,short haul,23,76,Main Cabin Extra,STANDARD,NORMAL,,N,34,34,16.55 - 17.33,,,NONE,NONE,NONE,,NONE,,2,Others
1869,SeatGuru,american-airlines,CRJ-900,BUSINESS,short haul,12,76,First Class,RECLINER,BULKHEAD,,R,37,37,19.6,,,NONE,NONE,NONE,,NONE,,2,Others
1870,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,24,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,3,Others
1871,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,24,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,2,Others
1872,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,8,76,Main Cabin Extra,STANDARD,EXIT_ROW,,N,35,35,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,2,Others
1873,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,8,76,Main Cabin Extra,STANDARD,EXIT_ROW,,N,35,35,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,5,Others
1874,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,3,Others
1875,SeatGuru,american-airlines,CRJ-900,BUSINESS,short haul,12,76,First Class,RECLINER,NORMAL,,R,37,37,19.6,,,NONE,NONE,NONE,,NONE,,3,Others
1876,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,2,Others
1877,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,28,76,Main Cabin,STANDARD,NORMAL,,N,31,31,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,1,Others
1878,SeatGuru,american-airlines,CRJ-900,BUSINESS,short haul,12,76,First Class,RECLINER,NORMAL,,R,37,37,19.6,,,NONE,NONE,NONE,,NONE,,2,Others
1879,SeatGuru,american-airlines,CRJ-900,ECONOMY,short haul,4,76,Main Cabin Extra,STANDARD,BULKHEAD,,N,35,35,16.85 - 17.17,,,NONE,NONE,NONE,,NONE,,3,Others
1880,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,BULKHEAD,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,2,Others
1881,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,NORMAL,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,3,Others
1882,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,NORMAL,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,2,Others
1883,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,NORMAL,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,1,Others
1884,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,EXIT_ROW,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,2,Others
1885,SeatGuru,american-airlines,CRJ200,ECONOMY,short haul,50,50,Main Cabin,STANDARD,EXIT_ROW,8 degrees,N,31,32,16.75 - 17.2,,,NONE,NONE,NONE,,NONE,,5,Others
1886,SeatGuru,american-airlines,Dash 83,ECONOMY,short haul,44,48,Main Cabin,STANDARD,NORMAL,,N,32,32,17,,,NONE,NONE,NONE,,NONE,,2,Others
1887,SeatGuru,american-airlines,Dash 83,ECONOMY,short haul,44,48,Main Cabin,STANDARD,EXIT_ROW,,N,32,32,17,,,NONE,NONE,NONE,,NONE,,3,Others
1888,SeatGuru,american-airlines,Dash 83,ECONOMY,short haul,44,48,Main Cabin,STANDARD,NORMAL,,N,32,32,17,,,NONE,NONE,NONE,,NONE,,3,Others
1889,SeatGuru,american-airlines,Dash 83,ECONOMY,short haul,2,48,Main Cabin Extra,STANDARD,BULKHEAD,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,5,Others
1890,SeatGuru,american-airlines,Dash 83,ECONOMY,short haul,2,48,Main Cabin Extra,STANDARD,BULKHEAD,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,2,Others
1891,SeatGuru,american-airlines,Embraer EMB-175,BUSINESS,short haul,8,80,First Class,RECLINER,EXIT_ROW,,R,37,37,19.0,,,NONE,NONE,NONE,,NONE,,2,Others
1892,SeatGuru,american-airlines,Embraer EMB-175,ECONOMY,short haul,68,80,Main Cabin,STANDARD,NORMAL,,N,31,32,18.25,,,NONE,NONE,NONE,,NONE,,3,Others
1893,SeatGuru,american-airlines,Embraer EMB-175,ECONOMY,short haul,68,80,Main Cabin,STANDARD,NORMAL,,N,31,32,18.25,,,NONE,NONE,NONE,,NONE,,1,Others
1894,SeatGuru,american-airlines,Embraer EMB-175,BUSINESS,short haul,8,80,First Class,RECLINER,NORMAL,,R,37,37,19.0,,,NONE,NONE,NONE,,NONE,,5,Others
1895,SeatGuru,american-airlines,Embraer EMB-175,BUSINESS,short haul,8,80,First Class,RECLINER,NORMAL,,R,37,37,19.0,,,NONE,NONE,NONE,,NONE,,3,Others
1896,SeatGuru,american-airlines,Embraer EMB-175,ECONOMY,short haul,4,80,Main Cabin Extra,STANDARD,BULKHEAD,,N,34,34,18.25,,,NONE,NONE,NONE,,NONE,,5,Others
1897,SeatGuru,american-airlines,Embraer EMB-190,BUSINESS,short haul,11,99,First Class,RECLINER,BULKHEAD,,R,36,36,19.0,,,NONE,NONE,NONE,,NONE,,2,Others
1898,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,24,99,Main Cabin ,STANDARD,NORMAL,,N,31,31,16.5,,,NONE,NONE,NONE,,NONE,,3,Others
1899,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,24,99,Main Cabin ,STANDARD,NORMAL,,N,31,31,16.5,,,NONE,NONE,NONE,,NONE,,2,Others
1900,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,4,99,Main Cabin Extra,STANDARD,EXIT_ROW,,N,34,36,16.5,,,NONE,NONE,NONE,,NONE,,5,Others
1901,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,56,99,Main Cabin,STANDARD,NORMAL,,N,31,31,16.5,,,NONE,NONE,NONE,,NONE,,3,Others
1902,SeatGuru,american-airlines,Embraer EMB-190,BUSINESS,short haul,11,99,First Class,RECLINER,BULKHEAD,,R,36,36,19.0,,,NONE,NONE,NONE,,NONE,,5,Others
1903,SeatGuru,american-airlines,Embraer EMB-190,BUSINESS,short haul,11,99,First Class,RECLINER,NORMAL,,R,36,36,19.0,,,NONE,NONE,NONE,,NONE,,3,Others
1904,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,56,99,Main Cabin,STANDARD,NORMAL,,N,31,31,16.5,,,NONE,NONE,NONE,,NONE,,1,Others
1905,SeatGuru,american-airlines,Embraer EMB-190,ECONOMY,short haul,4,99,Main Cabin Extra,STANDARD,BULKHEAD,,N,34,36,16.5,,,NONE,NONE,NONE,,NONE,,5,Others
1906,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,26,44,Main Cabin,STANDARD,EXIT_ROW,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1907,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,26,44,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1908,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,3,44,Main Cabin Extra,STANDARD,EXIT_ROW,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,2,Others
1909,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,3,44,Main Cabin Extra,STANDARD,EXIT_ROW,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,5,Others
1910,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,15,44,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,3,Others
1911,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,15,44,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1912,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,15,44,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,1,Others
1913,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,26,44,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,3,Others
1914,SeatGuru,american-airlines,Embraer ERJ-140,ECONOMY,short haul,26,44,Main Cabin,STANDARD,BULKHEAD,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1915,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,29,50,Main Cabin,STANDARD,BULKHEAD,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1916,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,29,50,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,3,Others
1917,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,29,50,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1918,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,3,50,Main Cabin Extra,STANDARD,EXIT_ROW,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,2,Others
1919,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,3,50,Main Cabin Extra,STANDARD,EXIT_ROW,,N,33,33,17,,,NONE,NONE,NONE,,NONE,,5,Others
1920,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,18,50,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,3,Others
1921,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,18,50,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,2,Others
1922,SeatGuru,american-airlines,Embraer ERJ-145,ECONOMY,short haul,18,50,Main Cabin,STANDARD,NORMAL,,N,31,31,17,,,NONE,NONE,NONE,,NONE,,1,Others
1923,SeatGuru,american-airlines,ERJ-175 MCE,BUSINESS,short haul,12,76,First Class,RECLINER,BULKHEAD,,R,37,37,19.9,,,NONE,NONE,NONE,,NONE,,2,Others
1924,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,20,76,Main Cabin Extra ,STANDARD,NORMAL,,N,34,34,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,3,Others
1925,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,44,76,Main Cabin,STANDARD,NORMAL,,N,30,30,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,3,Others
1926,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,44,76,Main Cabin,STANDARD,NORMAL,,N,30,30,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,2,Others
1927,SeatGuru,american-airlines,ERJ-175 MCE,BUSINESS,short haul,12,76,First Class,RECLINER,NORMAL,,R,37,37,19.9,,,NONE,NONE,NONE,,NONE,,3,Others
1928,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,44,76,Main Cabin,STANDARD,NORMAL,,N,30,30,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,1,Others
1929,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,20,76,Main Cabin Extra ,STANDARD,BULKHEAD,,N,34,34,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,5,Others
1930,SeatGuru,american-airlines,ERJ-175 MCE,ECONOMY,short haul,20,76,Main Cabin Extra ,STANDARD,BULKHEAD,,N,34,34,18.2 - 19.3,,,NONE,NONE,NONE,,NONE,,2,Others
1931,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,25,140,Main Cabin Extra ,STANDARD,NORMAL,,N,34,34,17.4 - 17.8,,,NONE,NONE,ALL,DC,NONE,,3,Others
1932,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,40,140,Main Cabin,STANDARD,NORMAL,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,3,Others
1933,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,40,140,Main Cabin,STANDARD,NORMAL,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,1,Others
1934,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,10,140,Main Cabin Extra ,STANDARD,EXIT_ROW,,N,34,34,17.4 - 17.8,,,NONE,NONE,ALL,DC,NONE,,2,Others
1935,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,10,140,Main Cabin Extra ,STANDARD,EXIT_ROW,,N,34,34,17.4 - 17.8,,,NONE,NONE,ALL,DC,NONE,,5,Others
1936,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,49,140,Main Cabin,STANDARD,NORMAL,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,3,Others
1937,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,49,140,Main Cabin,STANDARD,NORMAL,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,1,Others
1938,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,49,140,Main Cabin,STANDARD,NORMAL,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,2,Others
1939,SeatGuru,american-airlines,MD-80 B new,BUSINESS,short haul,16,140,First Class,RECLINER,BULKHEAD,,R,38,40,21,,,NONE,NONE,ALL,DC,ALL,PORT,2,Others
1940,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,49,140,Main Cabin,STANDARD,BULKHEAD,,N,31,31,17.4 - 17.8,,,NONE,NONE,NONE,,NONE,,1,Others
1941,SeatGuru,american-airlines,MD-80 B new,BUSINESS,short haul,16,140,First Class,RECLINER,NORMAL,,R,38,40,21,,,NONE,NONE,ALL,DC,ALL,PORT,3,Others
1942,SeatGuru,american-airlines,MD-80 B new,ECONOMY,short haul,25,140,Main Cabin Extra ,STANDARD,BULKHEAD,,N,34,34,17.4 - 17.8,,,NONE,NONE,ALL,DC,NONE,,2,Others
1943,SeatGuru,ana,Airbus A320neo,BUSINESS,long haul,8,146,Business,RECLINER,BULKHEAD,,R,50,50,20.0 - 21.5,,,YES,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
1944,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Airbus
1945,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,3,Airbus
1946,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,4,Airbus
1947,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,5,Airbus
1948,SeatGuru,ana,Airbus A320neo,BUSINESS,long haul,8,146,Business,RECLINER,NORMAL,,R,50,50,20.0 - 21.5,,,YES,ON_DEMAND,ALL,AC,ALL,PORT,3,Airbus
1949,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,1,Airbus
1950,SeatGuru,ana,Airbus A320neo,ECONOMY,long haul,138,146,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,YES,ON_DEMAND,NONE,,ALL,PORT,2,Airbus
1951,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,BULKHEAD,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Airbus
1952,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Airbus
1953,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Airbus
1954,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,4,Airbus
1955,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,EXIT_ROW,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Airbus
1956,SeatGuru,ana,Airbus A320 A,ECONOMY,short haul,166,166,Economy,STANDARD,NORMAL,,N,31,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Airbus
1957,SeatGuru,ana,Boeing 737-700 B,BUSINESS,long haul,8,120,Business,ANGLE_FLAT,BULKHEAD,170 degrees,A,50,50,21.5,,,YES,PORTABLE,ALL,AC,NONE,,3,Boeing
1958,SeatGuru,ana,Boeing 737-700 B,BUSINESS,long haul,8,120,Business,ANGLE_FLAT,BULKHEAD,170 degrees,A,50,50,21.5,,,YES,PORTABLE,ALL,AC,NONE,,2,Boeing
1959,SeatGuru,ana,Boeing 737-700 B,ECONOMY,long haul,112,120,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,3,Boeing
1960,SeatGuru,ana,Boeing 737-700 B,ECONOMY,long haul,112,120,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
1961,SeatGuru,ana,Boeing 737-700 B,ECONOMY,long haul,112,120,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,5,Boeing
1962,SeatGuru,ana,Boeing 737-700 B,BUSINESS,long haul,8,120,Business,ANGLE_FLAT,NORMAL,170 degrees,A,50,50,21.5,,,YES,PORTABLE,ALL,AC,NONE,,3,Boeing
1963,SeatGuru,ana,Boeing 737-700 B,ECONOMY,long haul,112,120,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,1,Boeing
1964,SeatGuru,ana,Boeing 737-700 B,ECONOMY,long haul,112,120,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,NONE,NONE,NONE,,NONE,,2,Boeing
1965,SeatGuru,ana,Boeing 737-800 A,BUSINESS,short haul,8,167,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,5,Boeing
1966,SeatGuru,ana,Boeing 737-800 A,BUSINESS,short haul,8,167,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,4,Boeing
1967,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
1968,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,2,Boeing
1969,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,EXIT_ROW,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,4,Boeing
1970,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,EXIT_ROW,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,5,Boeing
1971,SeatGuru,ana,Boeing 737-800 A,BUSINESS,short haul,8,167,Business,RECLINER,NORMAL,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,3,Boeing
1972,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,1,Boeing
1973,SeatGuru,ana,Boeing 737-800 A,ECONOMY,short haul,159,167,Economy,STANDARD,BULKHEAD,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
1974,SeatGuru,ana,Boeing 737-800 B,BUSINESS,short haul,8,166,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,5,Boeing
1975,SeatGuru,ana,Boeing 737-800 B,BUSINESS,short haul,8,166,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,4,Boeing
1976,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
1977,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,2,Boeing
1978,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,EXIT_ROW,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,4,Boeing
1979,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,EXIT_ROW,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,5,Boeing
1980,SeatGuru,ana,Boeing 737-800 B,BUSINESS,short haul,8,166,Business,RECLINER,NORMAL,,R,50,50,20,,,YES,OVERHEAD,ALL,AC,NONE,,3,Boeing
1981,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,NORMAL,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,1,Boeing
1982,SeatGuru,ana,Boeing 737-800 B,ECONOMY,short haul,158,166,Economy,STANDARD,BULKHEAD,,N,32,32,18,,,YES,OVERHEAD,NONE,,NONE,,3,Boeing
1983,SeatGuru,ana,Boeing 767-300,BUSINESS,long haul,10,270,Business,RECLINER,BULKHEAD,,R,50,50,20.0,,,YES,ON_DEMAND,NONE,,NONE,,3,Boeing
1984,SeatGuru,ana,Boeing 767-300,ECONOMY,long haul,260,270,Economy,STANDARD,NORMAL,,N,31,31,17.5,,,YES,ON_DEMAND,NONE,,NONE,,3,Boeing
1985,SeatGuru,ana,Boeing 767-300,ECONOMY,long haul,260,270,Economy,STANDARD,NORMAL,,N,31,31,17.5,,,YES,ON_DEMAND,NONE,,NONE,,1,Boeing
1986,SeatGuru,ana,Boeing 767-300,ECONOMY,long haul,260,270,Economy,STANDARD,NORMAL,,N,31,31,17.5,,,YES,ON_DEMAND,NONE,,NONE,,2,Boeing
1987,SeatGuru,ana,Boeing 767-300,BUSINESS,long haul,10,270,Business,RECLINER,NORMAL,,R,50,50,20.0,,,YES,ON_DEMAND,NONE,,NONE,,3,Boeing
1988,SeatGuru,ana,Boeing 767-300,ECONOMY,long haul,260,270,Economy,STANDARD,EXIT_ROW,,N,31,31,17.5,,,YES,ON_DEMAND,NONE,,NONE,,4,Boeing
1989,SeatGuru,ana,Boeing 767-300,ECONOMY,long haul,260,270,Economy,STANDARD,BULKHEAD,,N,31,31,17.5,,,YES,ON_DEMAND,NONE,,NONE,,2,Boeing
